viewer_uid,age,sex,age_class
10023335,19,female,0
10058871,24,female,1
10064873,38,female,2
10290465,39,male,2
10074148,23,female,1
10683046,34,female,2
10159103,40,male,2
10835885,41,male,3
10833637,27,female,1
10177276,36,male,2
10028375,27,female,1
10031005,52,male,3
11024102,19,female,0
10188175,33,female,2
10734721,41,male,3
10016963,36,female,2
10016613,23,female,1
10147395,41,male,3
10199942,42,male,3
10147307,32,female,2
10471370,27,male,1
10015530,38,male,2
10098168,35,female,2
10582184,21,female,1
10082702,50,male,3
10056485,49,male,3
10031070,40,female,2
10242618,44,male,3
10139106,45,male,3
10934920,31,male,2
10270170,25,female,1
10027990,31,female,2
10595887,23,female,1
10412964,31,female,2
10145471,54,male,3
10080761,28,female,1
10027310,27,female,1
10154334,51,male,3
10209365,34,female,2
10050246,38,female,2
10828495,40,male,2
10060364,20,female,0
10033114,33,female,2
10730518,20,male,0
10073453,44,male,3
10033836,40,male,2
10581576,32,male,2
10730261,20,male,0
10186768,25,female,1
10334040,38,male,2
10452099,32,male,2
10103697,28,male,1
10029356,34,female,2
10038038,32,female,2
10074293,37,male,2
11127375,54,male,3
10382617,26,male,1
10023680,39,female,2
10203403,47,male,3
10087163,32,female,2
10061145,24,female,1
10623034,49,female,3
10054678,33,male,2
10154454,40,male,2
10059023,24,female,1
10422127,38,female,2
10043070,24,female,1
10091560,44,male,3
10219341,44,male,3
10074694,28,female,1
10230257,48,male,3
10388802,20,female,0
10491782,34,female,2
10225168,37,male,2
10674509,32,female,2
10833392,39,male,2
10019816,24,female,1
10078776,40,male,2
10099115,41,female,3
10044660,34,male,2
10425265,34,male,2
10328656,48,male,3
10840821,19,female,0
10227976,47,male,3
10424365,51,male,3
10100692,19,female,0
10052499,33,female,2
10045417,33,female,2
10189475,34,male,2
10142707,39,male,2
10018660,32,female,2
10039110,28,female,1
10016183,31,female,2
10653248,29,male,1
10832111,24,male,1
10505391,50,female,3
10002313,46,male,3
10017351,24,female,1
10649344,43,male,3
10031331,31,male,2
10846899,21,female,1
10050552,35,female,2
10151699,44,male,3
10022386,38,female,2
10397644,42,male,3
10292501,36,male,2
10215801,30,male,1
10129357,48,male,3
10081359,22,male,1
10634462,32,female,2
10032589,24,female,1
10034920,41,female,3
10364710,34,female,2
10253187,37,male,2
10035287,45,male,3
10774033,30,female,1
10834883,33,male,2
10073559,36,male,2
10418988,48,male,3
10016091,33,female,2
10085309,23,female,1
10023068,32,female,2
10651625,48,female,3
11093493,40,female,2
10040020,22,female,1
10177544,21,male,1
10192913,41,male,3
10014728,32,female,2
10260474,41,female,3
10041177,20,female,0
10182878,38,female,2
10008568,51,female,3
10090987,25,female,1
10002054,43,female,3
10718023,37,male,2
10358562,27,female,1
10152783,50,male,3
10321230,38,male,2
10041485,20,female,0
10414620,53,male,3
10001631,53,male,3
10174860,41,male,3
10373125,36,female,2
10074356,27,female,1
10219535,44,male,3
10196625,39,male,2
10841564,39,male,2
10051026,25,female,1
10105843,25,male,1
10048783,25,female,1
10734890,24,male,1
10060121,34,female,2
10036274,37,female,2
10014153,34,female,2
10028195,25,female,1
10826205,32,male,2
10374588,39,male,2
10206488,46,male,3
10263303,23,male,1
10161644,23,female,1
10041659,22,female,1
10158790,43,male,3
10002940,35,male,2
10117106,29,male,1
10929630,45,female,3
10079262,29,female,1
10188178,21,male,1
10014659,36,female,2
10031006,31,male,2
10715186,20,male,0
10793906,24,female,1
10056982,23,female,1
10064123,37,female,2
10060090,36,female,2
10078108,31,female,2
10032078,24,female,1
10102693,44,female,3
10010212,32,male,2
10898910,20,male,0
10590017,22,female,1
10622932,22,male,1
10579922,40,male,2
10037118,36,female,2
10832802,36,male,2
10646214,25,male,1
10097402,26,female,1
10247202,38,female,2
10857835,32,female,2
10165706,54,male,3
10176893,48,male,3
10093013,25,female,1
10043372,27,female,1
10132951,38,male,2
10158565,42,male,3
10660019,41,male,3
11043511,17,female,0
10676544,24,female,1
10129937,35,female,2
10130181,33,male,2
10085469,22,female,1
10846625,41,male,3
10083449,24,female,1
10028463,39,male,2
10025498,36,male,2
10091608,44,female,3
10109603,38,female,2
10976678,42,male,3
10363185,52,male,3
10143291,39,male,2
10076158,26,female,1
10462144,33,female,2
10029470,31,female,2
10260022,47,male,3
10264897,26,male,1
10491325,25,male,1
10886526,53,male,3
10052439,34,male,2
10283732,31,male,2
10025489,31,female,2
10044333,24,female,1
10101866,39,male,2
10039618,44,male,3
10917455,26,male,1
10460547,19,female,0
10038106,33,female,2
10004833,42,male,3
10768720,27,female,1
10678543,22,female,1
10090927,39,female,2
10726083,41,male,3
10010131,51,male,3
10032052,52,male,3
10207189,51,male,3
10688099,21,female,1
10435774,24,male,1
10535752,28,female,1
10577473,39,female,2
10024231,21,female,1
10029404,42,male,3
10041851,39,female,2
10105144,39,male,2
10653033,20,female,0
10020988,30,female,1
10035746,27,female,1
10231294,50,female,3
10070987,30,female,1
10891473,41,male,3
10049094,38,female,2
10591428,44,male,3
10292068,25,male,1
10053315,25,female,1
10048366,36,female,2
10712406,23,female,1
10025799,26,female,1
10336243,44,male,3
10867147,19,male,0
10188558,40,male,2
10374933,30,male,1
10197274,46,male,3
10329146,39,male,2
10072376,20,female,0
10132025,41,male,3
10018799,36,female,2
10988563,36,male,2
10028543,39,male,2
10775252,40,male,2
10127659,22,male,1
10027699,44,male,3
10163562,35,male,2
10102173,43,female,3
10077789,36,male,2
10878252,24,male,1
10045524,36,female,2
10045695,38,male,2
10028756,39,female,2
10680403,21,male,1
10487691,34,female,2
10684783,28,female,1
10221459,31,male,2
10006508,44,male,3
10027921,33,female,2
10011282,49,female,3
10200979,43,male,3
10041865,44,female,3
10635060,43,male,3
10183484,43,male,3
10004026,45,male,3
10053915,50,male,3
10016433,35,female,2
10077417,37,male,2
10083437,23,male,1
10056698,34,male,2
10013208,39,female,2
10380078,33,female,2
10572890,33,female,2
10027281,26,female,1
10590514,27,male,1
10025381,39,female,2
10019949,29,male,1
10792876,37,male,2
10795888,31,male,2
10085151,21,male,1
10118305,24,female,1
10060332,24,female,1
10192963,34,male,2
10946026,21,female,1
10180474,39,female,2
10401379,24,male,1
10060371,39,female,2
10728257,32,male,2
10135892,39,male,2
10523542,24,male,1
10039094,33,female,2
10264187,26,male,1
10861855,21,male,1
10504738,41,male,3
10061788,37,male,2
10125659,26,male,1
10039148,51,female,3
10508920,34,male,2
10104174,35,male,2
10065976,38,female,2
10083115,24,female,1
10419645,30,male,1
10835031,33,male,2
10089403,36,male,2
10106491,33,female,2
10139389,44,male,3
10306234,47,male,3
11079966,30,male,1
10912451,41,female,3
10020737,20,female,0
10775788,44,male,3
10841923,39,male,2
10269494,33,male,2
10107650,52,female,3
10274069,37,male,2
10725855,27,male,1
10635537,22,male,1
10621387,48,female,3
10034595,31,female,2
10028008,45,female,3
10195732,38,male,2
10000798,38,male,2
10139772,43,male,3
10014653,39,female,2
10015944,24,female,1
10252701,46,female,3
10473515,18,male,0
10023813,37,female,2
10433596,43,male,3
10254842,36,male,2
10086768,24,female,1
10000648,45,male,3
10476461,31,female,2
10104112,31,female,2
10667256,38,male,2
10634520,33,female,2
10976182,23,female,1
10019279,34,male,2
10468210,48,female,3
10647471,51,male,3
10840505,30,male,1
10194176,36,male,2
10735309,33,male,2
10229403,49,male,3
10042924,40,male,2
10835617,38,female,2
10013717,27,female,1
10080389,28,female,1
10039733,30,female,1
10159298,49,male,3
10106985,24,male,1
10027752,29,male,1
10418198,25,male,1
10042283,39,male,2
11111275,24,male,1
11115218,20,male,0
11118814,30,female,1
10046928,33,male,2
10627651,43,male,3
10183654,36,male,2
10534047,23,female,1
10190160,41,female,3
10085047,24,female,1
10089697,24,female,1
10777193,34,female,2
10071398,32,female,2
10838825,42,male,3
10395170,26,female,1
10394604,27,female,1
10018502,40,male,2
10199684,47,male,3
10506184,22,male,1
10316375,19,male,0
10038507,31,female,2
10828965,51,male,3
10263935,38,male,2
10030273,24,female,1
10538127,34,male,2
10106358,24,female,1
10589364,40,male,2
10191643,31,male,2
10599550,40,female,2
10207416,48,male,3
10204493,33,male,2
10162226,23,female,1
10013223,43,female,3
10830051,39,male,2
10003048,28,male,1
10212629,38,male,2
10063016,21,female,1
10133285,40,female,2
10225558,45,male,3
10364301,37,male,2
10230574,34,male,2
10423783,48,male,3
10315582,48,female,3
10304183,26,female,1
11115969,37,female,2
10011980,36,female,2
10220525,24,female,1
10058011,34,female,2
10010965,32,female,2
10754989,30,female,1
10906910,20,male,0
10045350,42,male,3
10056199,31,female,2
10079175,34,male,2
10689820,22,female,1
10316720,21,female,1
10000577,39,male,2
10121789,41,male,3
10108721,53,male,3
11128843,22,female,1
10333501,24,female,1
10673639,34,male,2
10756068,25,male,1
10187571,33,male,2
10877049,30,female,1
10000160,33,male,2
10075165,33,female,2
10051695,21,male,1
10064080,26,female,1
10205707,29,male,1
10010519,38,male,2
10898466,38,male,2
10031552,47,female,3
10254833,46,male,3
10048020,26,female,1
10208423,40,male,2
10057868,24,male,1
10490876,23,male,1
10091629,36,female,2
10016907,38,male,2
10478403,27,female,1
10182391,23,male,1
10018625,29,female,1
10339097,37,male,2
10166853,46,male,3
10108003,25,female,1
10248269,23,female,1
10860234,30,female,1
10364572,25,male,1
10138018,39,male,2
10102544,27,female,1
10404446,41,female,3
10105586,26,female,1
10004883,35,female,2
10024614,45,female,3
10397034,30,female,1
10487675,29,female,1
10527986,20,male,0
10064501,22,female,1
10033805,42,female,3
11111272,24,male,1
10110853,48,male,3
10056125,27,female,1
10768841,24,female,1
10036714,26,male,1
10044902,24,male,1
10008573,50,male,3
10125195,47,male,3
10799292,29,male,1
10021625,28,female,1
10211159,23,male,1
10831361,31,male,2
10021965,30,female,1
10831250,27,female,1
10363147,37,female,2
10186715,38,male,2
10967789,19,male,0
10110922,28,female,1
10190894,28,female,1
10056112,29,male,1
10495869,31,male,2
10009071,41,male,3
10089504,24,male,1
10906587,29,female,1
10066006,33,female,2
10034131,23,female,1
10103384,21,male,1
10153844,36,female,2
10799453,22,male,1
10079656,25,female,1
10035136,25,female,1
11082112,44,male,3
10103092,45,male,3
10022283,28,female,1
10817508,25,female,1
10202909,32,male,2
10843875,32,male,2
10087248,32,female,2
10022338,36,female,2
10533929,32,male,2
10180116,35,male,2
10493970,21,male,1
10032653,48,male,3
10013306,25,female,1
10055602,30,female,1
10420238,41,female,3
10052650,29,female,1
10096630,25,male,1
10027252,29,female,1
10031802,35,female,2
10572113,43,female,3
10162661,39,male,2
10588359,36,male,2
10320444,37,female,2
10203827,53,male,3
10295274,38,male,2
10034609,33,female,2
10718000,41,male,3
10352201,36,male,2
10094784,35,male,2
10013827,28,female,1
10797695,26,male,1
11041420,45,female,3
10203511,36,female,2
10727937,33,female,2
10041451,31,female,2
10168033,36,male,2
10087490,35,female,2
10085554,45,female,3
10261630,25,female,1
10413483,50,male,3
10195105,40,female,2
10662853,35,female,2
10358607,34,female,2
10364599,40,male,2
10193589,12,female,0
10066888,19,female,0
10106125,41,male,3
10164937,19,female,0
10837686,26,male,1
10149447,41,male,3
10085119,34,female,2
10301172,49,female,3
10809959,19,male,0
10121229,29,female,1
10054395,29,female,1
10187404,44,female,3
10077534,37,female,2
10012852,46,male,3
10166139,38,female,2
10029565,34,female,2
10403233,31,female,2
10050785,24,male,1
10161257,38,male,2
10077094,45,female,3
10695678,34,male,2
10204696,20,female,0
10206640,36,male,2
10009066,32,male,2
10091576,32,female,2
10790141,26,female,1
11080318,30,female,1
10080818,25,female,1
10057443,32,male,2
10014550,26,female,1
10086554,32,female,2
10197962,49,male,3
10665044,20,male,0
10774665,33,male,2
10068986,28,female,1
10481427,29,male,1
10524379,35,male,2
10037184,33,male,2
10143086,35,male,2
10071653,38,male,2
10046259,24,female,1
10131990,43,male,3
10408759,35,female,2
10042662,33,female,2
10002783,30,male,1
11072627,33,female,2
10211817,47,male,3
10153974,28,male,1
10175752,37,male,2
10033930,31,female,2
10168297,34,male,2
10452046,28,male,1
10212166,51,female,3
10091475,40,male,2
10133010,43,male,3
10681791,30,male,1
10037461,38,female,2
10903830,29,male,1
10173186,22,female,1
10118105,20,female,0
10078732,33,female,2
10851020,24,male,1
10412351,33,female,2
10961763,40,male,2
10534121,31,female,2
10348881,34,male,2
10159669,53,female,3
10501519,19,male,0
10195399,30,male,1
10833284,39,male,2
10001910,43,male,3
10002873,37,female,2
10101380,22,male,1
10495079,29,male,1
10386547,41,female,3
10056538,37,male,2
10087132,24,female,1
10856546,30,female,1
10075446,25,female,1
10105506,30,female,1
10098696,24,female,1
11087243,23,female,1
10049143,42,female,3
10094227,25,female,1
10167381,43,male,3
10011880,36,female,2
10943256,22,male,1
10429371,54,male,3
10252052,36,male,2
10685520,23,female,1
10041027,36,female,2
10062831,28,female,1
10019704,21,female,1
10478967,49,female,3
10107611,27,female,1
10078272,28,male,1
10012452,25,female,1
10059481,25,female,1
10066652,29,female,1
10381293,37,female,2
10026823,38,male,2
10033467,24,male,1
10244984,34,female,2
10010289,47,male,3
10024281,49,female,3
10364497,35,male,2
10880872,38,male,2
10191466,45,female,3
10046189,23,female,1
10011878,24,female,1
10029302,36,female,2
10110633,33,male,2
10733094,44,female,3
10103312,38,female,2
10402140,22,female,1
10114822,39,male,2
10560157,25,female,1
10404248,24,male,1
10051349,28,female,1
10776705,22,female,1
10159258,50,female,3
10188197,37,male,2
10525617,32,male,2
10228564,44,male,3
10314235,49,male,3
10585542,36,female,2
10708282,28,female,1
10063839,23,female,1
10069502,47,male,3
10059161,30,male,1
10373358,33,male,2
10130140,45,male,3
10052567,41,female,3
10220416,33,male,2
10061454,26,female,1
10732940,20,male,0
10029775,22,female,1
10373819,37,male,2
10108670,24,female,1
10081936,33,male,2
10063338,32,male,2
10354372,41,male,3
10284952,25,female,1
10025183,23,female,1
10198121,21,male,1
10160691,40,male,2
10578680,39,male,2
10657363,38,male,2
10929249,23,male,1
10374607,36,male,2
10590940,20,male,0
10649924,48,male,3
10067428,47,male,3
10048994,20,female,0
10729743,25,male,1
10447140,52,female,3
10098837,54,male,3
10015525,30,female,1
10014560,35,female,2
10012611,32,female,2
10437107,41,male,3
10120104,26,female,1
10843613,38,female,2
10062438,22,female,1
10069718,24,female,1
10172757,40,male,2
10066830,32,female,2
10842450,14,male,0
10163780,37,male,2
10355993,36,male,2
10108968,43,male,3
10032450,25,female,1
10410845,51,female,3
10929397,41,female,3
10097524,31,male,2
10737483,36,female,2
10060829,41,female,3
10068352,47,female,3
10731682,26,female,1
10264026,24,male,1
10318672,50,female,3
10779349,22,male,1
10285926,26,male,1
10131565,40,male,2
10031962,26,female,1
10944959,12,female,0
10189473,43,female,3
10025291,25,female,1
10315473,23,female,1
10816836,26,female,1
11114975,34,male,2
10113251,18,female,0
10952841,24,female,1
10158445,45,male,3
10106289,47,male,3
10319381,29,female,1
10419120,47,male,3
10038444,23,female,1
11116348,27,male,1
10768926,35,male,2
10534249,24,female,1
10027490,37,female,2
10210354,21,female,1
10907136,20,male,0
10104761,30,male,1
10101492,29,male,1
10022177,32,female,2
10020720,40,male,2
10069047,39,male,2
10355209,30,male,1
10220449,53,male,3
10065242,43,male,3
10031676,34,male,2
10210372,35,female,2
11080884,38,male,2
10089119,40,female,2
10063556,22,female,1
10186732,44,male,3
11116115,35,male,2
10021200,30,female,1
10067604,31,female,2
10124355,46,male,3
10339164,21,female,1
10583373,29,female,1
10272468,24,female,1
10102725,37,female,2
10228842,35,male,2
10163367,43,male,3
10146606,49,male,3
10651236,42,male,3
10638919,50,male,3
10064699,26,female,1
10134340,36,male,2
10076612,43,male,3
11133546,40,male,2
10242642,38,male,2
10068819,26,female,1
10428887,52,male,3
10084247,36,male,2
10043355,44,female,3
10212885,42,male,3
10089123,22,female,1
10008563,31,female,2
10676949,24,male,1
10674452,23,male,1
10110783,23,male,1
10513043,19,male,0
10062332,39,female,2
10017191,34,female,2
10144009,49,male,3
10002725,44,male,3
10273740,27,male,1
10431105,43,male,3
10379673,20,male,0
10017549,37,female,2
10036804,42,female,3
10870138,30,female,1
10376561,40,male,2
10839777,30,female,1
10055528,26,female,1
10158181,39,male,2
11132166,28,female,1
10087019,24,male,1
10565121,47,male,3
10418263,30,male,1
10374143,33,male,2
10198838,46,female,3
10846923,26,male,1
10521310,45,female,3
10094853,40,female,2
10299911,38,male,2
10205056,47,male,3
10672813,41,female,3
10592786,35,male,2
10096802,38,female,2
10287499,44,male,3
10213685,40,male,2
10591432,35,female,2
10592751,37,male,2
10705046,20,female,0
10240541,42,male,3
10837125,28,male,1
10406941,40,male,2
10081374,32,female,2
10488376,32,male,2
10922593,24,male,1
10242149,35,male,2
10200604,27,male,1
10093974,34,female,2
10102662,27,female,1
10226942,51,male,3
10407285,44,male,3
10083875,23,female,1
10001902,27,female,1
10351317,37,male,2
10041676,42,female,3
10122570,49,male,3
10418058,54,female,3
10090930,28,male,1
10090456,37,female,2
10117913,44,female,3
10086676,43,female,3
10846088,29,female,1
10208950,44,male,3
